Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2017你可能错过的好片,14,海边的曼彻斯特 / Manchester by the Sea,[25980443](https://movie.douban.com/subject/25980443/),8.6,肯尼思·洛纳根 / 卡西·阿弗莱克 / 卢卡斯·赫奇斯,美国
豆瓣2017你可能错过的好片,15,至爱梵高·星空之谜 / Loving Vincent,[25837262](https://movie.douban.com/subject/25837262/),8.5,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克,英国 波兰
豆瓣2017你可能错过的好片,16,至暗时刻 / Darkest Hour,[26761416](https://movie.douban.com/subject/26761416/),8.5,乔·赖特 / 加里·奥德曼 / 克里斯汀·斯科特·托马斯,英国 美国
豆瓣2017你可能错过的好片,17,隐藏人物 / Hidden Figures,[26615208](https://movie.douban.com/subject/26615208/),8.9,西奥多·梅尔菲 / 塔拉吉·P·汉森 / 奥克塔维亚·斯宾瑟,美国
豆瓣2017你可能错过的好片,18,敦刻尔克 / Dunkirk,[26607693](https://movie.douban.com/subject/26607693/),8.4,克里斯托弗·诺兰 / 菲恩·怀特海德 / 汤姆·格林-卡尼,英国 法国 美国 荷兰
豆瓣2017你可能错过的好片,19,银翼杀手2049 / Blade Runner 2049,[10512661](https://movie.douban.com/subject/10512661/),8.3,丹尼斯·维伦纽瓦 / 瑞恩·高斯林 / 哈里森·福特,美国 英国 加拿大 西班牙
豆瓣2017你可能错过的好片,20,嘉年华,[27019527](https://movie.douban.com/subject/27019527/),8.2,文晏 / 文淇 / 周美君,中国大陆 法国
豆瓣2017你可能错过的好片,21,相爱相亲,[26773744](https://movie.douban.com/subject/26773744/),8.3,张艾嘉 / 张艾嘉 / 田壮壮,中国大陆 中国台湾
豆瓣2017你可能错过的好片,22,家族之苦2 / 家族はつらいよ2,[26848504](https://movie.douban.com/subject/26848504/),8.4,山田洋次 / 桥爪功 / 吉行和子,日本
豆瓣2017你可能错过的好片,23,炙热 / Parched,[25822430](https://movie.douban.com/subject/25822430/),8.3,莉娜·亚达夫 / 阿迪勒·侯赛因 / 塔妮莎·查特吉,印度 美国 英国
豆瓣2017你可能错过的好片,24,杰出公民 / El ciudadano ilustre,[26844922](https://movie.douban.com/subject/26844922/),8.4,加斯顿·杜帕拉特 / 奥斯卡·马丁内兹 / 达迪·布列瓦,阿根廷 西班牙
豆瓣2017你可能错过的好片,25,人生密密缝 / 彼らが本気で編むときは、,[26754513](https://movie.douban.com/subject/26754513/),8.5,荻上直子 / 生田斗真 / 桐谷健太,日本
豆瓣2017你可能错过的好片,26,我们的世界 / 우리들,[26616436](https://movie.douban.com/subject/26616436/),8.4,尹佳恩 / 崔秀仁 / 薛惠茵,韩国
豆瓣2017你可能错过的好片,27,勇往直前 / Only the Brave,[26718828](https://movie.douban.com/subject/26718828/),8.3,约瑟夫·科辛斯基 / 乔什·布洛林 / 迈尔斯·特勒,美国
豆瓣2017你可能错过的好片,28,爱乐之城 / La La Land,[25934014](https://movie.douban.com/subject/25934014/),8.4,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通,美国
豆瓣2017你可能错过的好片,29,金刚狼3：殊死一战 / Logan,[25765735](https://movie.douban.com/subject/25765735/),8.3,詹姆斯·曼高德 / 休·杰克曼 / 帕特里克·斯图尔特,美国
豆瓣2017你可能错过的好片,30,帕丁顿熊2 / Paddington 2,[26340419](https://movie.douban.com/subject/26340419/),8.0,保罗·金 / 本·卫肖 / 休·格兰特,英国 法国 美国
豆瓣2017你可能错过的好片,31,契克 / Tschick,[26586432](https://movie.douban.com/subject/26586432/),8.4,法提赫·阿金 / 特里斯坦·勾贝尔 / 阿南德·巴特比勒格,德国
豆瓣2017你可能错过的好片,32,西葫芦的生活 / Ma vie de courgette,[24860289](https://movie.douban.com/subject/24860289/),8.5,克洛德·巴拉斯 / 加斯帕德·施拉特 / 西斯汀·穆拉特,瑞士 法国
豆瓣2017你可能错过的好片,33,天才枪手 / ฉลาดเกมส์โกง,[27024903](https://movie.douban.com/subject/27024903/),8.2,纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 / 查侬·散顶腾古,泰国
豆瓣2017你可能错过的好片,34,欢乐好声音 / Sing,[26354572](https://movie.douban.com/subject/26354572/),8.1,加斯·詹宁斯 / 马修·麦康纳 / 瑞茜·威瑟斯彭,美国
豆瓣2017你可能错过的好片,35,不成问题的问题,[26657126](https://movie.douban.com/subject/26657126/),8.1,梅峰 / 范伟 / 殷桃,中国大陆 法国
豆瓣2017你可能错过的好片,36,"我是布莱克 / I, Daniel Blake",[26653676](https://movie.douban.com/subject/26653676/),8.3,肯·洛奇 / 戴夫·琼斯 / 海莉·斯奎尔斯,英国 法国 比利时
豆瓣2017你可能错过的好片,37,弗兰兹 / Frantz,[26616719](https://movie.douban.com/subject/26616719/),8.4,弗朗索瓦·欧容 / 皮埃尔·尼内 / 葆拉·贝尔,法国 德国
豆瓣2017你可能错过的好片,38,重返·狼群,[26920269](https://movie.douban.com/subject/26920269/),8.3,亦风 / 李微漪,中国大陆
豆瓣2017你可能错过的好片,39,沃伦 / Wołyń,[26881114](https://movie.douban.com/subject/26881114/),8.3,沃伊切赫·斯玛若夫斯基 / 米卡丽娜·拉巴克斯 / 阿尔卡迪乌什·雅库比克,波兰
豆瓣2017你可能错过的好片,40,起跑线 / Hindi Medium,[26942631](https://movie.douban.com/subject/26942631/),7.9,萨基特·乔杜里 / 伊尔凡·可汗 / 萨巴·卡玛尔,印度
豆瓣2017你可能错过的好片,41,帝一之国 / 帝一の國,[26691320](https://movie.douban.com/subject/26691320/),8.1,永井聪 / 菅田将晖 / 野村周平,日本
豆瓣2017你可能错过的好片,42,摇摇晃晃的人间,[26324232](https://movie.douban.com/subject/26324232/),7.9,范俭 / 余秀华 / 周金香,中国大陆
豆瓣2017你可能错过的好片,43,以女儿之名 / Au nom de ma fille,[26384493](https://movie.douban.com/subject/26384493/),8.4,文森特·贾洪 / 丹尼尔·奥特伊 / 塞巴斯蒂安·科赫,法国 德国
豆瓣2017你可能错过的好片,44,每分钟120击 / 120 battements par minute,[26746559](https://movie.douban.com/subject/26746559/),8.3,罗宾·坎皮略 / 纳威尔·佩雷兹·毕斯卡亚特 / 阿诺德·瓦卢瓦,法国
豆瓣2017你可能错过的好片,45,银河护卫队2 / Guardians of the Galaxy Vol. 2,[25937854](https://movie.douban.com/subject/25937854/),8.0,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜,美国
豆瓣2017你可能错过的好片,46,天才少女 / Gifted,[26593587](https://movie.douban.com/subject/26593587/),8.3,马克·韦布 / 克里斯·埃文斯 / 麦肯娜·格瑞丝,美国
豆瓣2017你可能错过的好片,47,恐袭波士顿 / Patriots Day,[26357945](https://movie.douban.com/subject/26357945/),8.0,彼得·博格 / 马克·沃尔伯格 / 凯文·贝肯,美国
豆瓣2017你可能错过的好片,48,目击者之追凶 / 目擊者,[11600078](https://movie.douban.com/subject/11600078/),8.2,程伟豪 / 庄凯勋 / 许玮甯,中国台湾
豆瓣2017你可能错过的好片,49,流浪猫鲍勃 / A Street Cat Named Bob,[26685451](https://movie.douban.com/subject/26685451/),7.9,罗杰·斯波蒂斯伍德 / 卢克·崔德威 / 猫鲍勃,英国
豆瓣2017你可能错过的好片,50,生存家族 / サバイバルファミリー,[26815162](https://movie.douban.com/subject/26815162/),8.0,矢口史靖 / 小日向文世 / 深津绘里,日本
豆瓣2017你可能错过的好片,51,我去哪儿？ / Quo vado?,[26700276](https://movie.douban.com/subject/26700276/),8.1,热纳罗·努基阿德 / 切柯·扎罗内 / 埃莉奥诺拉·吉奥瓦纳迪,意大利
豆瓣2017你可能错过的好片,52,捍卫者,[27063335](https://movie.douban.com/subject/27063335/),7.4,廖希 / 白恩 / 吕星辰,中国大陆
豆瓣2017你可能错过的好片,53,啊，荒野 前篇 / あゝ、荒野 前篇,[26842503](https://movie.douban.com/subject/26842503/),8.4,岸善幸 / 菅田将晖 / 梁益准,日本
豆瓣2017你可能错过的好片,54,日常对话 / 日常對話,[26884826](https://movie.douban.com/subject/26884826/),8.4,黄惠侦 / 黄惠侦,中国台湾
豆瓣2017你可能错过的好片,55,猜火车2 / T2 Trainspotting,[22263645](https://movie.douban.com/subject/22263645/),8.0,丹尼·博伊尔 / 伊万·麦克格雷格 / 约翰尼·李·米勒,英国
豆瓣2017你可能错过的好片,56,乐高蝙蝠侠大电影 / The Lego Batman Movie,[26145033](https://movie.douban.com/subject/26145033/),8.0,克里斯·麦凯 / 威尔·阿奈特 / 罗莎里奥·道森,美国 丹麦 澳大利亚
豆瓣2017你可能错过的好片,57,深夜食堂2 / 続・深夜食堂,[26798437](https://movie.douban.com/subject/26798437/),8.0,松冈锭司 / 小林薰 / 河井青叶,日本
豆瓣2017你可能错过的好片,58,废纸板拳击手 / Cardboard Boxer,[25799331](https://movie.douban.com/subject/25799331/),8.2,内特·李 / 托马斯·哈登·丘奇 / 泰伦斯·霍华德,美国
豆瓣2017你可能错过的好片,59,女教师 / Učiteľka,[26727890](https://movie.douban.com/subject/26727890/),8.1,扬·霍布雷克 / 苏珊娜·莫拉利 / 苏珊娜·科内希纳,斯洛伐克 捷克
豆瓣2017你可能错过的好片,60,一念无明 / 一念無明,[26704590](https://movie.douban.com/subject/26704590/),7.9,黄进 / 曾志伟 / 余文乐,中国香港
豆瓣2017你可能错过的好片,61,帕特森 / Paterson,[26677495](https://movie.douban.com/subject/26677495/),8.1,吉姆·贾木许 / 亚当·德赖弗 / 格什菲·法拉哈尼,美国 法国 德国
豆瓣2017你可能错过的好片,62,芳华,[26862829](https://movie.douban.com/subject/26862829/),7.7,冯小刚 / 黄轩 / 苗苗,中国大陆
豆瓣2017你可能错过的好片,63,大护法,[26811587](https://movie.douban.com/subject/26811587/),7.8,不思凡 / 小连杀 / 图特哈蒙,中国大陆
豆瓣2017你可能错过的好片,64,滚烫的爱 / 湯を沸かすほどの熱い愛,[26421442](https://movie.douban.com/subject/26421442/),8.0,中野量太 / 宫泽理惠 / 杉咲花,日本
豆瓣2017你可能错过的好片,65,希望的另一面 / Toivon tuolla puolen,[26678509](https://movie.douban.com/subject/26678509/),7.9,阿基·考里斯马基 / 韦勒·维坦恩 / 卡蒂·奥廷宁,芬兰 德国
豆瓣2017你可能错过的好片,66,降临 / Arrival,[21324900](https://movie.douban.com/subject/21324900/),7.8,丹尼斯·维伦纽瓦 / 艾米·亚当斯 / 杰瑞米·雷纳,美国 加拿大
豆瓣2017你可能错过的好片,67,一条狗的使命 / A Dog's Purpose,[6873143](https://movie.douban.com/subject/6873143/),7.7,拉斯·霍尔斯道姆 / 乔什·加德 / 布丽特·罗伯森,美国
豆瓣2017你可能错过的好片,68,冈仁波齐,[26606242](https://movie.douban.com/subject/26606242/),7.7,张杨 / 尼玛扎堆 / 杨培,中国大陆
豆瓣2017你可能错过的好片,69,怒 / 怒り,[26279289](https://movie.douban.com/subject/26279289/),7.7,李相日 / 渡边谦 / 森山未来,日本
豆瓣2017你可能错过的好片,70,军舰岛 / 군함도,[26445216](https://movie.douban.com/subject/26445216/),7.9,柳昇完 / 黄政民 / 苏志燮,韩国
豆瓣2017你可能错过的好片,71,猎凶风河谷 / Wind River,[26389601](https://movie.douban.com/subject/26389601/),7.8,泰勒·谢里丹 / 杰瑞米·雷纳 / 伊丽莎白·奥尔森,英国 加拿大 美国
豆瓣2017你可能错过的好片,72,二十世纪女人 / 20th Century Women,[26389928](https://movie.douban.com/subject/26389928/),7.7,迈克·米尔斯 / 安妮特·贝宁 / 艾丽·范宁,美国
豆瓣2017你可能错过的好片,73,恋爱谈 / 연애담,[26748688](https://movie.douban.com/subject/26748688/),7.8,李贤珠 / 李相喜 / 柳善英,韩国
豆瓣2017你可能错过的好片,74,父亲与伊藤先生 / お父さんと伊藤さん,[26642163](https://movie.douban.com/subject/26642163/),7.7,棚田由纪 / 上野树里 / 中川雅也,日本
豆瓣2017你可能错过的好片,75,永远的托词 / 永い言い訳,[26581774](https://movie.douban.com/subject/26581774/),7.6,西川美和 / 本木雅弘 / 竹原皮斯托,日本
豆瓣2017你可能错过的好片,76,三个老枪手 / Going in Style,[26266085](https://movie.douban.com/subject/26266085/),7.8,扎克·布拉夫 / 迈克尔·凯恩 / 摩根·弗里曼,美国
豆瓣2017你可能错过的好片,77,成长边缘 / The Edge of Seventeen,[6873905](https://movie.douban.com/subject/6873905/),7.6,凯莉·弗莱蒙·克雷格 / 海莉·斯坦菲尔德 / 海莉·露·理查森,美国
豆瓣2017你可能错过的好片,78,在这世界的角落 / この世界の片隅に,[11611021](https://movie.douban.com/subject/11611021/),7.7,片渊须直 / 能年玲奈 / 细谷佳正,日本
豆瓣2017你可能错过的好片,79,肌肤 / Pieles,[26964434](https://movie.douban.com/subject/26964434/),7.7,爱德华多·卡萨诺瓦 / 玛卡蕾娜·戈麦斯 / 洪·科塔哈雷纳,西班牙
豆瓣2017你可能错过的好片,80,愚行录 / 愚行録,[26751899](https://movie.douban.com/subject/26751899/),7.8,石川庆 / 妻夫木聪 / 满岛光,日本
豆瓣2017你可能错过的好片,81,大病 / The Big Sick,[26884892](https://movie.douban.com/subject/26884892/),7.5,迈克尔·肖沃特 / 库梅尔·南贾尼 / 佐伊·卡赞,美国
豆瓣2017你可能错过的好片,82,逃出绝命镇 / Get Out,[26688480](https://movie.douban.com/subject/26688480/),7.8,乔丹·皮尔 / 丹尼尔·卡卢亚 / 艾莉森·威廉姆斯,美国
豆瓣2017你可能错过的好片,83,明日的我与昨日的你约会 / ぼくは明日、昨日のきみとデートする,[26707472](https://movie.douban.com/subject/26707472/),7.7,三木孝浩 / 福士苍汰 / 小松菜奈,日本
豆瓣2017你可能错过的好片,84,鬼魅浮生 / A Ghost Story,[26920017](https://movie.douban.com/subject/26920017/),7.6,大卫·洛维 / 卡西·阿弗莱克 / 鲁妮·玛拉,美国
豆瓣2017你可能错过的好片,85,奇迹，那天如此重要 / キセキ　あの日のソビト,[26809007](https://movie.douban.com/subject/26809007/),7.7,兼重淳 / 松坂桃李 / 菅田将晖,日本
豆瓣2017你可能错过的好片,86,之后 / 그 후,[27018296](https://movie.douban.com/subject/27018296/),7.6,洪常秀 / 赵允熙 / 金玺碧,韩国
豆瓣2017你可能错过的好片,87,酒会 / The Party,[26710371](https://movie.douban.com/subject/26710371/),7.3,莎莉·波特 / 基里安·墨菲 / 艾米莉·莫迪默,英国
豆瓣2017你可能错过的好片,88,肉与灵 / Teströl és lélekröl,[26935675](https://movie.douban.com/subject/26935675/),7.6,伊尔蒂科·茵叶蒂 / 亚历山德拉·博尔贝伊 / 格扎·莫桑伊,匈牙利
豆瓣2017你可能错过的好片,89,闪光少女,[26790961](https://movie.douban.com/subject/26790961/),7.2,王冉 / 徐璐 / 彭昱畅,中国大陆
豆瓣2017你可能错过的好片,90,小丑回魂 / It,[3604148](https://movie.douban.com/subject/3604148/),7.5,安德斯·穆斯切蒂 / 比尔·斯卡斯加德 / 杰登·马泰尔,美国 加拿大
豆瓣2017你可能错过的好片,91,美国行动 / American Made,[26304310](https://movie.douban.com/subject/26304310/),7.3,道格·里曼 / 汤姆·克鲁斯 / 萨拉·赖特,美国
豆瓣2017你可能错过的好片,92,流浪巴黎 / Paris pieds nus,[26457368](https://movie.douban.com/subject/26457368/),7.7,多米尼克·阿贝尔 / 菲奥娜·戈登 / 多米尼克·阿贝尔,法国 比利时
豆瓣2017你可能错过的好片,93,绣春刀II：修罗战场,[26270502](https://movie.douban.com/subject/26270502/),7.2,路阳 / 张震 / 杨幂,中国大陆
豆瓣2017你可能错过的好片,94,异形：契约 / Alien: Covenant,[11803087](https://movie.douban.com/subject/11803087/),7.4,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿,美国
豆瓣2017你可能错过的好片,95,疾速追杀2 / John Wick: Chapter 2,[26333560](https://movie.douban.com/subject/26333560/),7.8,查德·斯塔赫斯基 / 基努·里维斯 / 里卡尔多·斯卡马奇奥,美国 中国香港
豆瓣2017你可能错过的好片,96,忌日快乐 / Happy Death Day,[27027913](https://movie.douban.com/subject/27027913/),7.0,克里斯托弗·兰登 / 杰西卡·罗德 / 伊瑟尔·布罗萨德,美国
豆瓣2017你可能错过的好片,97,29+1,[26877237](https://movie.douban.com/subject/26877237/),7.1,彭秀慧 / 周秀娜 / 郑欣宜,中国香港
豆瓣2017你可能错过的好片,98,一路顺风 / 一路順風,[26769480](https://movie.douban.com/subject/26769480/),7.7,钟孟宏 / 许冠文 / 纳豆,中国台湾
豆瓣2017你可能错过的好片,99,隧道尽头 / Al final del túnel,[26661229](https://movie.douban.com/subject/26661229/),7.0,罗德里戈·格兰德 / 莱昂纳多·斯巴拉格利亚 / 巴勃罗·埃查里,西班牙 阿根廷
豆瓣2017你可能错过的好片,100,生吃 / Grave,[26653833](https://movie.douban.com/subject/26653833/),7.1,朱利亚·迪库诺 / 加朗斯·马里利埃 / 艾拉·朗夫,法国 意大利 比利时
