Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2018你可能错过的好片,41,信笺故事,[26793852](https://movie.douban.com/subject/26793852/),8.2,珍妮芬·福克斯 / 劳拉·邓恩 / 约翰·赫德,美国
豆瓣2018你可能错过的好片,42,罗马,[1950330](https://movie.douban.com/subject/1950330/),8.2,阿方索·卡隆 / 雅利扎·阿巴里西奥 / 玛丽娜·德·塔维拉,墨西哥 美国
豆瓣2018你可能错过的好片,43,羞辱,[27098888](https://movie.douban.com/subject/27098888/),8.3,齐德·多尔里 / 阿德尔·卡拉姆 / 卡梅尔·巴沙,黎巴嫩 法国 塞浦路斯 比利时 美国
豆瓣2018你可能错过的好片,44,24帧,[26872545](https://movie.douban.com/subject/26872545/),8.4,阿巴斯·基亚罗斯塔米,伊朗 法国
豆瓣2018你可能错过的好片,45,复仇者联盟3：无限战争,[24773958](https://movie.douban.com/subject/24773958/),8.1,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯,美国
豆瓣2018你可能错过的好片,46,升级,[27093707](https://movie.douban.com/subject/27093707/),8.2,雷·沃纳尔 / 罗根·马歇尔-格林 / 梅拉里·沃列何,美国 澳大利亚
豆瓣2018你可能错过的好片,47,铁雨,[26863778](https://movie.douban.com/subject/26863778/),8.2,杨宇硕 / 郑雨盛 / 郭度沅,韩国
豆瓣2018你可能错过的好片,48,大象席地而坐,[27172891](https://movie.douban.com/subject/27172891/),8.1,胡波 / 彭昱畅 / 章宇,中国大陆
豆瓣2018你可能错过的好片,49,爱在记忆消逝前,[3036465](https://movie.douban.com/subject/3036465/),8.1,保罗·维尔齐 / 海伦·米伦 / 唐纳德·萨瑟兰,意大利 法国
豆瓣2018你可能错过的好片,50,祈祷落幕时,[27040737](https://movie.douban.com/subject/27040737/),7.9,福泽克雄 / 阿部宽 / 松岛菜菜子,日本
豆瓣2018你可能错过的好片,51,克里斯托弗·罗宾,[26359235](https://movie.douban.com/subject/26359235/),8.1,马克·福斯特 / 伊万·麦克格雷格 / 海莉·阿特维尔,美国
豆瓣2018你可能错过的好片,52,天上再见,[26731376](https://movie.douban.com/subject/26731376/),8.0,阿尔贝·杜邦泰尔 / 纳威尔·佩雷兹·毕斯卡亚特 / 阿尔贝·杜邦泰尔,法国 加拿大
豆瓣2018你可能错过的好片,53,海王,[3878007](https://movie.douban.com/subject/3878007/),7.6,温子仁 / 杰森·莫玛 / 安珀·赫德,美国 澳大利亚
豆瓣2018你可能错过的好片,54,超人总动员2,[25849049](https://movie.douban.com/subject/25849049/),7.8,布拉德·伯德 / 格雷格·T·尼尔森 / 霍利·亨特,美国
豆瓣2018你可能错过的好片,55,花牌情缘：结,[26784898](https://movie.douban.com/subject/26784898/),7.9,小泉德宏 / 广濑铃 / 野村周平,日本
豆瓣2018你可能错过的好片,56,伯德小姐,[26588314](https://movie.douban.com/subject/26588314/),7.9,格蕾塔·葛韦格 / 西尔莎·罗南 / 劳里·梅特卡夫,美国
豆瓣2018你可能错过的好片,57,燃烧,[26842702](https://movie.douban.com/subject/26842702/),8.1,李沧东 / 刘亚仁 / 史蒂文·元,韩国
豆瓣2018你可能错过的好片,58,解除好友2：暗网,[26725678](https://movie.douban.com/subject/26725678/),7.9,斯蒂芬·苏斯科 / 科林·伍德尔 / 斯蒂芬妮·诺格拉斯,美国
豆瓣2018你可能错过的好片,59,马斯顿教授与神奇女侠,[26965165](https://movie.douban.com/subject/26965165/),7.9,安吉拉·罗宾森 / 卢克·伊万斯 / 丽贝卡·豪尔,美国
豆瓣2018你可能错过的好片,60,小公女,[27017288](https://movie.douban.com/subject/27017288/),7.9,全高云 / 李絮 / 安宰弘,韩国
豆瓣2018你可能错过的好片,61,九三年夏天,[26979007](https://movie.douban.com/subject/26979007/),7.9,卡拉·西蒙 / 莱娅·阿蒂加斯 / 保拉·罗伯斯,西班牙
豆瓣2018你可能错过的好片,62,家族之苦3,[27108740](https://movie.douban.com/subject/27108740/),8.0,山田洋次 / 桥爪功 / 吉行和子,日本
豆瓣2018你可能错过的好片,63,冷战,[26894602](https://movie.douban.com/subject/26894602/),7.9,帕维乌·帕夫利科夫斯基 / 尤安娜·库里克 / 托马斯·科特,波兰 法国 英国
豆瓣2018你可能错过的好片,64,喜欢，轻吻，快跑,[26979199](https://movie.douban.com/subject/26979199/),7.8,克里斯托夫·奥诺雷 / 文森特·拉科斯特 / 皮埃尔·德隆尚,法国
豆瓣2018你可能错过的好片,65,盛夏,[30162520](https://movie.douban.com/subject/30162520/),7.9,基里尔·谢列布连尼科夫 / 刘台午 / 伊琳娜·斯达申鲍姆,俄罗斯 法国
豆瓣2018你可能错过的好片,66,孤狼之血,[26992114](https://movie.douban.com/subject/26992114/),7.9,白石和弥 / 役所广司 / 松坂桃李,日本
豆瓣2018你可能错过的好片,67,方形,[26610229](https://movie.douban.com/subject/26610229/),7.7,鲁本·奥斯特伦德 / 克拉斯·邦 / 伊丽莎白·莫斯,瑞典 德国 法国 丹麦
豆瓣2018你可能错过的好片,68,罪人,[27615398](https://movie.douban.com/subject/27615398/),7.6,古斯塔夫·莫勒 / 雅各布·克德格恩 / 杰西卡·迪内奇,丹麦
豆瓣2018你可能错过的好片,69,此房是我造,[26369884](https://movie.douban.com/subject/26369884/),7.4,拉斯·冯·提尔 / 马特·狄龙 / 布鲁诺·冈茨,丹麦 法国 瑞典 德国 比利时 突尼斯
豆瓣2018你可能错过的好片,70,雪怪大冒险,[26944582](https://movie.douban.com/subject/26944582/),7.3,凯瑞·柯克帕特里克 / 查宁·塔图姆 / 詹姆斯·柯登,美国
豆瓣2018你可能错过的好片,71,无问西东,[6874741](https://movie.douban.com/subject/6874741/),7.5,李芳芳 / 章子怡 / 黄晓明,中国大陆
豆瓣2018你可能错过的好片,72,江湖儿女,[26972258](https://movie.douban.com/subject/26972258/),7.6,贾樟柯 / 赵涛 / 廖凡,中国大陆 法国 日本
豆瓣2018你可能错过的好片,73,灾难艺术家,[25944886](https://movie.douban.com/subject/25944886/),7.5,詹姆斯·弗兰科 / 詹姆斯·弗兰科 / 戴夫·弗兰科,美国
豆瓣2018你可能错过的好片,74,去年冬天与你分手,[27102505](https://movie.douban.com/subject/27102505/),7.7,泷本智行 / 岩田刚典 / 山本美月,日本
豆瓣2018你可能错过的好片,75,文集,[27621192](https://movie.douban.com/subject/27621192/),7.5,李允正 / 郑帝元 / 申银秀,韩国
豆瓣2018你可能错过的好片,76,那就是我的世界,[26980827](https://movie.douban.com/subject/26980827/),7.8,崔成贤 / 李秉宪 / 朴正民,韩国
豆瓣2018你可能错过的好片,77,换季期,[26870023](https://movie.douban.com/subject/26870023/),7.7,李东恩 / 裴宗玉 / 李源根,韩国
豆瓣2018你可能错过的好片,78,死侍2：我爱我家,[26588308](https://movie.douban.com/subject/26588308/),7.3,大卫·雷奇 / 瑞安·雷诺兹 / 乔什·布洛林,美国
豆瓣2018你可能错过的好片,79,魅影缝匠,[26809592](https://movie.douban.com/subject/26809592/),7.5,保罗·托马斯·安德森 / 丹尼尔·戴-刘易斯 / 薇姬·克里普斯,美国 英国
豆瓣2018你可能错过的好片,80,嗝嗝老师,[30140571](https://movie.douban.com/subject/30140571/),7.4,西达夫·马贺拉 / 拉妮·玛克赫吉 / 内拉吉·卡比,印度
豆瓣2018你可能错过的好片,81,好朋友,[30172472](https://movie.douban.com/subject/30172472/),7.6,艾伦·斯密特 / 马吉德·马多 / 乔舒亚·斯特拉多斯基,荷兰
豆瓣2018你可能错过的好片,82,与神同行2：因与缘,[27003543](https://movie.douban.com/subject/27003543/),7.6,金容华 / 河正宇 / 朱智勋,韩国
豆瓣2018你可能错过的好片,83,毒液：致命守护者,[3168101](https://movie.douban.com/subject/3168101/),7.2,鲁本·弗雷斯彻 / 汤姆·哈迪 / 米歇尔·威廉姆斯,美国 中国大陆
豆瓣2018你可能错过的好片,84,蚁人2：黄蜂女现身,[26636712](https://movie.douban.com/subject/26636712/),7.2,佩顿·里德 / 保罗·路德 / 伊万杰琳·莉莉,美国
豆瓣2018你可能错过的好片,85,寄宿学校,[30201003](https://movie.douban.com/subject/30201003/),7.3,鲍兹·亚金 / 卢克·普拉尔 / 斯特林·杰里斯,美国
豆瓣2018你可能错过的好片,86,小森林,[26877492](https://movie.douban.com/subject/26877492/),7.5,林顺礼 / 金泰梨 / 柳俊烈,韩国
豆瓣2018你可能错过的好片,87,我的冠军男友,[30159390](https://movie.douban.com/subject/30159390/),7.4,马塞尔·吉斯莱 / 麦克斯·胡巴赫 / 艾伦·阿尔塔拉斯,瑞士
豆瓣2018你可能错过的好片,88,怪奇秀,[26656655](https://movie.douban.com/subject/26656655/),7.6,楚蒂·斯泰勒 / 埃里克斯·劳瑟 / 阿比盖尔·布雷斯林,美国
豆瓣2018你可能错过的好片,89,梦呓雨林,[26929023](https://movie.douban.com/subject/26929023/),7.4,埃内斯托·孔特雷拉斯 / 费尔南多·阿尔瓦雷斯·雷贝尔 / 何塞·曼纽尔·庞瑟里斯,墨西哥 荷兰
豆瓣2018你可能错过的好片,90,水形物语,[26752852](https://movie.douban.com/subject/26752852/),7.2,吉尔莫·德尔·托罗 / 莎莉·霍金斯 / 道格·琼斯,美国 加拿大 墨西哥
豆瓣2018你可能错过的好片,91,湮灭,[26384741](https://movie.douban.com/subject/26384741/),7.2,亚历克斯·加兰 / 娜塔莉·波特曼 / 詹妮弗·杰森·李,美国 英国
豆瓣2018你可能错过的好片,92,比得兔,[26649604](https://movie.douban.com/subject/26649604/),7.0,威尔·古勒 / 詹姆斯·柯登 / 多姆纳尔·格里森,美国 英国 澳大利亚
豆瓣2018你可能错过的好片,93,浪矢解忧杂货店,[26742730](https://movie.douban.com/subject/26742730/),7.1,广木隆一 / 山田凉介 / 村上虹郎,日本
豆瓣2018你可能错过的好片,94,公牛历险记,[25846857](https://movie.douban.com/subject/25846857/),7.2,卡洛斯·沙尔丹哈 / 约翰·塞纳 / 凯特·麦克金农,美国
豆瓣2018你可能错过的好片,95,妈妈咪呀2,[27050259](https://movie.douban.com/subject/27050259/),6.9,欧·帕克 / 莉莉·詹姆斯 / 阿曼达·塞弗里德,英国 美国
豆瓣2018你可能错过的好片,96,马柔本宅秘事,[26961821](https://movie.douban.com/subject/26961821/),7.6,塞尔希奥·G·桑切斯 / 乔治·麦凯 / 安雅·泰勒-乔伊,西班牙 美国
豆瓣2018你可能错过的好片,97,快乐王子,[11524958](https://movie.douban.com/subject/11524958/),7.3,鲁伯特·艾弗雷特 / 鲁伯特·艾弗雷特 / 科林·费尔斯,英国 比利时 意大利 德国
豆瓣2018你可能错过的好片,98,一出好戏,[26985127](https://movie.douban.com/subject/26985127/),7.1,黄渤 / 黄渤 / 舒淇,中国大陆
豆瓣2018你可能错过的好片,99,邪不压正,[26366496](https://movie.douban.com/subject/26366496/),7.0,姜文 / 彭于晏 / 廖凡,中国大陆
豆瓣2018你可能错过的好片,100,星球大战8：最后的绝地武士,[22265634](https://movie.douban.com/subject/22265634/),7.1,莱恩·约翰逊 / 马克·哈米尔 / 凯丽·费雪,美国
